monty;15.1.35.220;15.41.71;
monty;15.1.35.220;15.41.70;
monty;15.1.35.220;15.41.52;
brugge;11.41.1.220;11.41.2;
brugge;11.41.1.220;11.41.6;
brugge;11.41.1.220;11.41.13;
brugge;11.41.1.220;11.41.12;
brugge;11.41.1.220;11.41.11;
brugge;11.41.1.220;11.41.10;
brugge;11.41.1.220;11.41.9;
brugge;11.41.1.220;11.41.8;
brugge;11.41.1.220;11.41.7;
denderm;12.42.1.220;12.42.6;
denderm;12.42.1.220;12.42.7;
denderm;12.42.1.220;12.42.11;
denderm;12.42.1.220;12.42.10;
denderm;12.42.1.220;12.42.9;
denderm;12.42.1.220;12.42.8;
mailgtw;10.5.6.70;;
dsbapp;10.5.6.71;10.4.23;
dsbapp;10.5.6.71;10.4.41;
dsbapp;10.5.6.71;10.5.65;
islptst;10.5.7.190;;
A_SYB267;10.5.6.108;;
lermes;16.42.40.220;16.42.30;
lermes;16.42.40.220;16.42.40;
lermes;16.42.40.220;16.42.53;
lermes;16.42.40.220;16.42.49;
bruno;16.42.41.220;16.2.44;
bruno;16.42.41.220;16.2.46;
bruno;16.42.41.220;16.42.46;
bruno;16.42.41.220;16.42.41;
germinal;16.42.47.220;16.2.43;
germinal;16.42.47.220;16.42.29;
germinal;16.42.47.220;16.42.50;
germinal;16.42.47.220;16.42.47;
manage;16.42.55.220;16.2.55;
manage;16.42.55.220;16.42.55;
manage;16.42.55.220;16.42.58;
manage;16.42.55.220;16.42.57;
manage;16.42.55.220;16.42.56;
tournai;16.43.1.220;16.43.2;
tournai;16.43.1.220;16.43.3;
tournai;16.43.1.220;16.43.55;
tournai;16.43.1.220;16.43.54;
tournai;16.43.1.220;16.43.53;
tournai;16.43.1.220;16.43.50;
tournai;16.43.1.220;16.43.49;
tournai;16.43.1.220;16.43.36;
tournai;16.43.1.220;16.43.31;
comines;16.43.38.220;16.3.38;
comines;16.43.38.220;16.3.39;
comines;16.43.38.220;16.43.38;
ath;16.43.52.220;16.43.32;
ath;16.43.52.220;16.43.52;
couvir;17.2.35.220;17.2.35;
couvir;17.2.35.220;17.2.36;
couvir;17.2.35.220;17.42.49;
couvir;17.2.35.220;17.42.35;
couvir;17.2.35.220;17.2.49;
namcor;17.41.1.220;17.41.1;
namcor;17.41.1.220;17.41.2;
namcor;17.41.1.220;17.41.6;
namcor;17.41.1.220;17.41.5;
nampro;17.41.20.220;;
andenne;17.41.31.220;17.1.32;
andenne;17.41.31.220;17.1.34;
andenne;17.41.31.220;17.41.52;
andenne;17.41.31.220;17.41.48;
andenne;17.41.31.220;17.41.31;
andenne;17.41.31.220;17.1.41;
geronimo;17.41.36.220;17.1.35;
geronimo;17.41.36.220;17.1.39;
geronimo;17.41.36.220;17.41.36;
geronimo;17.41.36.220;17.1.42;
jemeppe;17.41.38.220;17.1.38;
jemeppe;17.41.38.220;17.41.38;
sambrevl;17.41.43.220;17.1.43;
sambrevl;17.41.43.220;17.1.44;
sambrevl;17.41.43.220;17.41.43;
dinant;17.42.1.220;17.2.43;
dinant;17.42.1.220;17.2.52;
dinant;17.42.1.220;17.42.53;
dinant;17.42.1.220;17.42.40;
dinant;17.42.1.220;17.42.2;
dinant;17.42.1.220;17.42.1;
ciney;17.42.33.220;17.42.33;
ciney;17.42.33.220;17.42.42;
ciney;17.42.33.220;17.42.48;
ciney;17.42.33.220;17.42.44;
lesslonn;17.42.47.220;17.2.45;
lesslonn;17.42.47.220;17.42.47;
ans;18.1.31.220;18.1.49;
ans;18.1.31.220;18.41.31;
ans;18.1.31.220;18.41.70;
ans;18.1.31.220;18.41.49;
gracehol;18.1.39.220;18.1.27;
gracehol;18.1.39.220;18.1.32;
gracehol;18.1.39.220;18.41.72;
gracehol;18.1.39.220;18.41.71;
gracehol;18.1.39.220;18.41.39;
gracehol;18.1.39.220;18.1.39;
meusehes;18.3.31.220;18.3.31;
meusehes;18.3.31.220;18.3.41;
meusehes;18.3.31.220;18.43.56;
meusehes;18.3.31.220;18.43.54;
meusehes;18.3.31.220;18.43.53;
meusehes;18.3.31.220;18.43.35;
meusehes;18.3.31.220;18.43.31;
hesbayeo;18.3.37.220;18.3.32;
hesbayeo;18.3.37.220;18.3.37;
hesbayeo;18.3.37.220;18.43.55;
hesbayeo;18.3.37.220;18.43.50;
hesbayeo;18.3.37.220;18.43.49;
hesbayeo;18.3.37.220;18.43.47;
hesbayeo;18.3.37.220;18.43.37;
hesbayeo;18.3.37.220;18.43.32;
lieprov;18.41.20.220;;
fleron;18.41.38.220;18.1.38;
fleron;18.41.38.220;18.41.38;
fleron;18.41.38.220;18.41.62;
fleron;18.41.38.220;18.41.61;
fleron;18.41.38.220;18.41.54;
herstal;18.41.40.220;18.1.40;
herstal;18.41.40.220;18.41.40;
herstal;18.41.40.220;18.41.75;
zpcondro;18.43.33.220;18.3.34;
zpcondro;18.43.33.220;18.3.36;
zpcondro;18.43.33.220;18.43.59;
zpcondro;18.43.33.220;18.43.58;
zpcondro;18.43.33.220;18.43.57;
zpcondro;18.43.33.220;18.43.52;
zpcondro;18.43.33.220;18.43.51;
zpcondro;18.43.33.220;18.43.33;
zpcondro;18.43.33.220;18.3.40;
zpcondro;18.43.33.220;18.3.39;
verviers;18.44.1.220;18.4.32;
verviers;18.44.1.220;18.44.1;
verviers;18.44.1.220;18.44.47;
verviers;18.44.1.220;18.44.9;
verviers;18.44.1.220;18.44.5;
ambleve;18.44.36.220;18.4.34;
ambleve;18.44.36.220;18.4.39;
ambleve;18.44.36.220;18.44.51;
ambleve;18.44.36.220;18.44.50;
ambleve;18.44.36.220;18.44.42;
ambleve;18.44.36.220;18.44.39;
ambleve;18.44.36.220;18.44.36;
ambleve;18.44.36.220;18.4.40;
fagnes;18.44.38.220;18.4.41;
fagnes;18.44.38.220;18.44.38;
fagnes;18.44.38.220;18.44.45;
arlprov;19.41.1.220;19.1.37;
arlprov;19.41.1.220;19.1.38;
arlprov;19.41.1.220;19.41.27;
arlprov;19.41.1.220;19.41.6;
arlprov;19.41.1.220;19.41.1;
sudluxem;19.41.32.220;19.1.33;
sudluxem;19.41.32.220;19.1.39;
sudluxem;19.41.32.220;19.41.32;
sudluxem;19.41.32.220;19.41.29;
famenne;19.42.1.220;19.2.1;
famenne;19.42.1.220;19.2.34;
famenne;19.42.1.220;19.42.57;
famenne;19.42.1.220;19.42.5;
famenne;19.42.1.220;19.2.53;
famenne;19.42.1.220;19.2.51;
famenne;19.42.1.220;19.2.47;
famenne;19.42.1.220;19.2.44;
famenne;19.42.1.220;19.2.42;
famenne;19.42.1.220;19.2.38;
famenne;19.42.1.220;19.2.37;
famenne;19.42.1.220;19.2.36;
famenne;19.42.1.220;19.2.35;
centrard;19.42.31.220;19.2.39;
centrard;19.42.31.220;19.2.41;
centrard;19.42.31.220;19.42.45;
centrard;19.42.31.220;19.42.43;
centrard;19.42.31.220;19.42.31;
centrard;19.42.31.220;19.42.30;
centrard;19.42.31.220;19.2.52;
centrard;19.42.31.220;19.2.49;
cipal;13.43.70.220;13.43.72;
braspol;13.41.36.220;13.41.36;
braspol;13.41.36.220;13.41.59;
edegpol;13.41.28.220;13.1.31;
edegpol;13.41.28.220;13.1.34;
edegpol;13.41.28.220;13.41.34;
edegpol;13.41.28.220;13.41.32;
edegpol;13.41.28.220;13.41.31;
edegpol;13.41.28.220;13.41.30;
lierpol;13.42.34.220;13.42.34;
nijlpol;13.42.38.220;13.2.31;
nijlpol;13.42.38.220;13.42.30;
nijlpol;13.42.38.220;13.42.38;
intrapip;10.5.7.186;;
grimberg;15.42.37.220;15.2.37;
grimberg;15.42.37.220;15.42.37;
vlabric;15.43.20.220;;
antaut;13.41.1.220;13.41.0;
antaut;13.41.1.220;13.41.1;
antaut;13.41.1.220;13.41.90;
antaut;13.41.1.220;13.41.82;
antaut;13.41.1.220;13.41.78;
antaut;13.41.1.220;13.41.77;
antaut;13.41.1.220;13.41.76;
antaut;13.41.1.220;13.41.75;
antaut;13.41.1.220;13.41.74;
antaut;13.41.1.220;13.41.73;
antaut;13.41.1.220;13.41.72;
antaut;13.41.1.220;13.41.71;
antaut;13.41.1.220;13.41.70;
antaut;13.41.1.220;13.41.19;
antaut;13.41.1.220;13.41.18;
antaut;13.41.1.220;13.41.17;
antaut;13.41.1.220;13.41.16;
antaut;13.41.1.220;13.41.15;
antaut;13.41.1.220;13.41.14;
antaut;13.41.1.220;13.41.13;
antaut;13.41.1.220;13.41.12;
antaut;13.41.1.220;13.41.11;
antaut;13.41.1.220;13.41.10;
antaut;13.41.1.220;13.41.9;
antaut;13.41.1.220;13.41.8;
antaut;13.41.1.220;13.41.7;
antaut;13.41.1.220;13.41.6;
antaut;13.41.1.220;13.41.5;
antaut;13.41.1.220;13.41.4;
antaut;13.41.1.220;13.41.3;
antaut;13.41.1.220;13.41.2;
huy;18.43.1.220;18.43.2;
ARP;193.168.90.2;;
pipdis;193.168.93.1;;
bxlcor;15.41.1.220;15.1.33;
bxlcor;15.41.1.220;15.1.50;
bxlcor;15.41.1.220;15.41.68;
bxlcor;15.41.1.220;15.41.65;
bxlcor;15.41.1.220;15.41.64;
bxlcor;15.41.1.220;15.41.63;
bxlcor;15.41.1.220;15.41.62;
bxlcor;15.41.1.220;15.41.61;
bxlcor;15.41.1.220;15.41.28;
bxlcor;15.41.1.220;15.41.27;
bxlcor;15.41.1.220;15.41.26;
bxlcor;15.41.1.220;15.41.25;
bxlcor;15.41.1.220;15.41.24;
bxlcor;15.41.1.220;15.41.23;
bxlcor;15.41.1.220;15.41.22;
bxlcor;15.41.1.220;15.41.21;
bxlcor;15.41.1.220;15.41.19;
bxlcor;15.41.1.220;15.41.18;
bxlcor;15.41.1.220;15.41.17;
bxlcor;15.41.1.220;15.41.16;
bxlcor;15.41.1.220;15.41.15;
bxlcor;15.41.1.220;15.41.14;
bxlcor;15.41.1.220;15.41.13;
bxlcor;15.41.1.220;15.41.12;
bxlcor;15.41.1.220;15.41.11;
bxlcor;15.41.1.220;15.41.10;
bxlcor;15.41.1.220;15.41.9;
bxlcor;15.41.1.220;15.41.8;
bxlcor;15.41.1.220;15.41.7;
bxlcor;15.41.1.220;15.41.6;
bxlcor;15.41.1.220;15.41.3;
bxlcor;15.41.1.220;15.41.2;
bxlcor;15.41.1.220;15.41.1;
bxlcor;15.41.1.220;15.1.52;
gentpro;12.41.1.220;12.41.1;
gentpro;12.41.1.220;12.41.2;
gentpro;12.41.1.220;12.41.76;
gentpro;12.41.1.220;12.41.75;
gentpro;12.41.1.220;12.41.74;
gentpro;12.41.1.220;12.41.73;
gentpro;12.41.1.220;12.41.72;
gentpro;12.41.1.220;12.41.71;
gentpro;12.41.1.220;12.41.70;
gentpro;12.41.1.220;12.41.19;
gentpro;12.41.1.220;12.41.18;
gentpro;12.41.1.220;12.41.17;
gentpro;12.41.1.220;12.41.16;
gentpro;12.41.1.220;12.41.15;
gentpro;12.41.1.220;12.41.14;
gentpro;12.41.1.220;12.41.13;
gentpro;12.41.1.220;12.41.12;
gentpro;12.41.1.220;12.41.11;
gentpro;12.41.1.220;12.41.10;
gentpro;12.41.1.220;12.41.9;
gentpro;12.41.1.220;12.41.8;
gentpro;12.41.1.220;12.41.7;
gentpro;12.41.1.220;12.41.6;
gentpro;12.41.1.220;12.41.5;
gentpro;12.41.1.220;12.41.4;
gentpro;12.41.1.220;12.41.3;
liecor;18.41.1.220;18.41.1;
liecor;18.41.1.220;18.41.6;
liecor;18.41.1.220;18.41.26;
liecor;18.41.1.220;18.41.25;
liecor;18.41.1.220;18.41.24;
liecor;18.41.1.220;18.41.23;
liecor;18.41.1.220;18.41.22;
liecor;18.41.1.220;18.41.21;
liecor;18.41.1.220;18.41.19;
liecor;18.41.1.220;18.41.18;
liecor;18.41.1.220;18.41.17;
liecor;18.41.1.220;18.41.16;
liecor;18.41.1.220;18.41.15;
liecor;18.41.1.220;18.41.14;
liecor;18.41.1.220;18.41.13;
liecor;18.41.1.220;18.41.12;
liecor;18.41.1.220;18.41.11;
liecor;18.41.1.220;18.41.10;
liecor;18.41.1.220;18.41.9;
liecor;18.41.1.220;18.41.8;
liecor;18.41.1.220;18.41.7;
hasgouv;193.168.114.1;;
pntappui;10.5.60.220;;
flemalle;18.1.37.220;18.1.37;
flemalle;18.1.37.220;18.41.37;
flemalle;18.1.37.220;18.41.88;
flemalle;18.1.37.220;18.41.87;
flemalle;18.1.37.220;18.41.86;
seraing;18.41.48.220;18.41.48;
seraing;18.41.48.220;18.41.59;
seraing;18.41.48.220;18.41.68;
seraing;18.41.48.220;18.41.67;
seraing;18.41.48.220;18.41.66;
seraing;18.41.48.220;18.41.65;
seraing;18.41.48.220;18.41.64;
seraing;18.41.48.220;18.41.63;
tienevl;15.43.48.220;15.43.48;
tienevl;15.43.48.220;15.43.67;
tienevl;15.43.48.220;15.43.68;
tongpol;14.42.49.220;14.42.49;
tongpol;14.42.49.220;14.42.60;
zolder;14.41.38.220;14.41.38;
ztgemcv;12.43.40.220;12.3.39;
ztgemcv;12.43.40.220;12.43.33;
ztgemcv;12.43.40.220;12.43.40;
ronsecv;12.3.38.220;12.3.38;
ronsecv;12.3.38.220;12.43.38;
temsecv;12.42.47.220;12.2.40;
temsecv;12.42.47.220;12.2.47;
temsecv;12.42.47.220;12.42.47;
temsecv;12.42.47.220;12.42.40;
waremme;18.41.76.220;18.41.76;
waremme;18.41.76.220;18.41.77;
waremme;18.41.76.220;18.41.85;
waremme;18.41.76.220;18.41.84;
waremme;18.41.76.220;18.41.83;
waremme;18.41.76.220;18.41.82;
waremme;18.41.76.220;18.41.81;
waremme;18.41.76.220;18.41.80;
waremme;18.41.76.220;18.41.79;
waremme;18.41.76.220;18.41.78;
hpdemo;10.5.7.177;;
beloeil;16.43.34.220;16.3.33;
beloeil;16.43.34.220;16.3.45;
beloeil;16.43.34.220;16.43.34;
wuustpol;13.1.41.220;13.1.41;
wuustpol;13.1.41.220;13.1.49;
wuustpol;13.1.41.220;13.41.55;
wuustpol;13.1.41.220;13.41.49;
wuustpol;13.1.41.220;13.41.41;
wettecv;12.42.48.220;12.2.48;
wettecv;12.42.48.220;12.42.48;
wettecv;12.42.48.220;12.42.64;
wettecv;12.42.48.220;12.42.63;
arpext;193.168.241.1;;
fasarp;193.168.253.1;;
alincgsu;10.25.2.220;;
amow;15.42.1.245;;
amowtst;10.5.7.6;;
antislp;13.1.95.220;;
asterix;10.5.7.75;;
bbtislp;10.5.7.119;;
belrav;10.5.5.26;;
ctislp;10.5.21.143;;
devislp;10.5.7.100;;
dtqcislp;10.5.7.130;;
geruset;10.5.7.25;;
haiislp;16.1.95.220;;
islpdev2;10.5.7.178;;
islpperf;10.5.7.153;;
islppiu;10.5.7.95;;
lama;14.42.42.195;;
lieislp;18.1.95.220;;
limislp;14.1.95.220;;
lindv;10.0.22.75;;
lnxctrl;10.5.7.162;;
lnxldap;10.5.7.172;;
luxislp;19.1.95.220;;
namislp;17.1.95.220;;
oostislp;12.1.95.220;;
opcfislp;10.5.7.112;;
spcislp;15.1.65.220;;
westislp;11.1.95.220;;
lpaislp;15.5.95.220;;
spnislp;10.5.7.220;;
dgaislp;10.5.7.227;;
miliislp;10.5.6.46;;
